st_dbscan_cluster_id,cluster_label,geometry_source,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality
3,BTP051 - Safina Plaza Junction,osmnx,unclassified,2,7.0,177.03759097046907,4,4.795159784625067e-06
2,BTP040 - Elite Junction,osmnx,tertiary,2,7.0,64.13710759442279,5,0.00048231583686024086
32,BTP027 - Modi Bridge Junction,osmnx,tertiary,2,7.0,215.80369731149315,3,6.33990924544388e-05
19,"BTP001 - 10th Cross, Dr. Rajkumar Road",osmnx,secondary,2,7.0,477.4568033850199,3,0.013586489877547105
133,POLICE_STATION::HAL Old Airport,osmnx,primary,2,7.0,654.6255943453855,3,0.0007973803623064114
35,BTP020 - Hosahalli Metro Station,fallback,road,2,7.0,250.0,4,0.0
27,POLICE_STATION::Malleshwaram,osmnx,residential,2,7.0,88.95647933179158,7,0.0009770540339678997
17,"BTP016 - 5th Main Road, RPC Layout",osmnx,residential,2,7.0,186.76623368595062,6,9.397225886647783e-05
15,BTP143 - ASC Junction,fallback,road,2,7.0,250.0,4,0.0
37,BTP044 - Sagar Theatre Junction,osmnx,tertiary,2,7.0,83.18813294372666,3,2.8964052390352757e-05
13,POLICE_STATION::Chikkajala,osmnx,residential,2,7.0,32.21333224576199,4,6.436456086745057e-06
145,"BTP016 - 5th Main Road, RPC Layout",osmnx,tertiary,2,7.0,55.04857105680446,8,0.0006984520322531398
23,POLICE_STATION::Malleshwaram,osmnx,residential,2,7.0,75.12089377734061,4,9.223441572305667e-05
382,POLICE_STATION::Kodigehalli,osmnx,secondary,2,9.0,312.5093325877144,6,0.000491198146259949
348,POLICE_STATION::HAL Old Airport,osmnx,tertiary,2,7.0,288.58821164634935,3,0.0007973803623064114
286,POLICE_STATION::Chikkajala,osmnx,residential,2,7.0,113.78832329278389,2,0.0
131,BTP108 - Tagore Park Junction,osmnx,tertiary,2,7.0,147.22934632398545,6,0.01733434171001745
123,BTP042 - Minsk Square Junction (CTO),osmnx,residential,2,7.0,123.74213174435968,6,4.956071186793694e-06
74,BTP051 - Safina Plaza Junction,osmnx,unclassified,2,7.0,91.07788523570986,4,2.233450262100535e-05
16,BTP063 - Siddalingaiah Circle,osmnx,residential,2,7.0,136.84936500803127,8,0.000652978470000286
29,POLICE_STATION::Hebbala,osmnx,tertiary,3,10.5,161.88384932494859,4,0.003065265664471032
56,BTP027 - Modi Bridge Junction,osmnx,tertiary,2,7.0,215.80369731149315,6,0.002146268464405573
290,POLICE_STATION::Kodigehalli,osmnx,secondary,2,9.0,312.5093325877144,6,0.000491198146259949
646,POLICE_STATION::K.R. Pura,osmnx,tertiary,2,7.0,819.2947925320815,6,0.00019450970294143563
473,POLICE_STATION::HAL Old Airport,osmnx,residential,2,7.0,57.16978007414944,6,0.00012760274191972074
55,BTP108 - Tagore Park Junction,osmnx,tertiary,2,7.0,147.22934632398545,6,0.0019134618477480044
91,POLICE_STATION::Kodigehalli,osmnx,secondary,2,9.0,312.5093325877144,6,0.000491198146259949
20,BTP082 - KR Market Junction,osmnx,residential,2,7.0,223.7564041556953,6,0.0597797122854599
230,POLICE_STATION::Jeevanbheemanagar,osmnx,unclassified,2,7.0,37.2838595266391,4,4.344607858552913e-05
366,"BTP148 - 17th Main, Doopanahalli Bus Stop",osmnx,residential,2,7.0,160.09582655892333,4,7.75271135648442e-05
355,POLICE_STATION::Kodigehalli,osmnx,residential,2,7.0,364.710740821767,6,0.01963572876611358
174,POLICE_STATION::Malleshwaram,osmnx,residential,2,7.0,82.65380380843382,4,0.0005312007208390695
240,POLICE_STATION::HAL Old Airport,osmnx,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517953
341,BTP032 - Windsor Circle,osmnx,residential,2,7.0,124.98632531789193,6,9.384352974474293e-05
5,POLICE_STATION::K.R. Pura,osmnx,trunk,2,7.0,73.58149560752852,4,0.0024823158366945324
128,BTP020 - Hosahalli Metro Station,fallback,road,2,7.0,250.0,4,0.0
11,BTP032 - Windsor Circle,osmnx,residential,2,7.0,124.98632531789193,6,9.384352974474293e-05
80,BTP020 - Hosahalli Metro Station,fallback,road,2,7.0,250.0,4,0.0
227,POLICE_STATION::HAL Old Airport,osmnx,tertiary,2,7.0,20.4388642681544,4,4.103240755299974e-05
342,"BTP070 - Cholurpalya Junction, Magadi Road",osmnx,residential,2,7.0,117.90088085945987,6,0.01222945965849821
717,POLICE_STATION::HAL Old Airport,osmnx,primary,2,7.0,149.65647009053245,4,0.0003242042930893485
9,POLICE_STATION::K.R. Pura,osmnx,tertiary,2,7.0,819.2947925320815,6,0.0001690213368379252
138,"BTP070 - Cholurpalya Junction, Magadi Road",osmnx,residential,2,7.0,117.90088085945987,6,0.01222945965849821
244,BTP048 - Shanthala Junction,osmnx,primary,2,7.0,515.5257102177723,4,0.03197010265882574
484,"BTP070 - Cholurpalya Junction, Magadi Road",osmnx,residential,2,7.0,117.90088085945987,6,0.012186560678680056
83,"BTP001 - 10th Cross, Dr. Rajkumar Road",osmnx,secondary,2,7.0,477.4568033850199,3,0.013586489877547105
7,POLICE_STATION::HAL Old Airport,osmnx,primary,2,7.0,654.6255943453855,4,0.00019454188522186934
46,BTP091 - Sirsi Circle,osmnx,residential,2,7.0,134.00617692056778,6,0.00013513339554121248
223,POLICE_STATION::HAL Old Airport,osmnx,primary,2,7.0,645.9230443888042,2,0.0
90,POLICE_STATION::R.T. Nagar,osmnx,tertiary,2,7.0,41.25892648592,8,0.0007238760337957828
595,BTP061 - Bhashyam Circle,osmnx,residential,2,7.0,142.9923229233958,6,2.7483667490401392e-05
406,POLICE_STATION::Jnanabharathi,osmnx,secondary,2,7.0,89.08410999914251,4,0.00897138995194873
132,BTP061 - Bhashyam Circle,osmnx,residential,2,7.0,142.9923229233958,6,0.000705113764302921
363,POLICE_STATION::HAL Old Airport,osmnx,primary,2,7.0,645.9230443888042,6,1.2872912173490114e-05
151,POLICE_STATION::Hebbala,osmnx,tertiary,3,10.5,161.88384932494859,4,0.003065265664471032
550,POLICE_STATION::HAL Old Airport,osmnx,residential,2,7.0,27.563381754451342,2,0.0
575,POLICE_STATION::R.T. Nagar,osmnx,residential,2,7.0,57.81065396780868,6,1.596241109512774e-05
130,POLICE_STATION::HAL Old Airport,osmnx,primary,2,7.0,654.6255943453855,6,1.2872912173490114e-05
549,BTP042 - Minsk Square Junction (CTO),osmnx,residential,2,7.0,123.74213174435968,6,4.956071186793694e-06
410,POLICE_STATION::K.R. Pura,osmnx,tertiary,2,7.0,819.2947925320815,6,0.00019450970294143563
232,BTP032 - Windsor Circle,osmnx,residential,2,7.0,124.98632531789193,6,9.384352974474293e-05
119,BTP135 - UCO Bank Junction,osmnx,tertiary,2,7.0,348.93247723829813,4,0.0001798667653440906
34,BTP220 - Puttanna Junction,osmnx,secondary,2,7.0,43.6370275393122,5,0.0019474463358860182
413,POLICE_STATION::Mahadevapura,fallback,road,2,7.0,250.0,4,0.0
299,POLICE_STATION::Mahadevapura,osmnx,trunk,3,10.5,128.363778357975,3,0.04697892060242176
257,"BTP189 - New Diagonal Road, Jayanagar",osmnx,tertiary,2,7.0,116.95146687450143,8,0.00011669294885268788
89,BTP211 - Central Street Junction,osmnx,tertiary,2,7.0,174.52086557581785,6,0.0013528465225925098
239,BTP137 - Madiwala Traffic PS Junction,osmnx,primary,2,7.0,209.8164526252711,4,0.018772632187161502
250,POLICE_STATION::Jalahalli,osmnx,tertiary,2,7.0,710.2869173095183,6,0.002625880989709381
67,BTP100 - Richmond Circle,osmnx,residential,2,7.0,107.63479630521667,7,0.0019269140409693014
219,BTP023 - Mahalaxmi Layout Entrance,osmnx,residential,2,7.0,279.636773096363,4,8.695652173192571e-05
589,BTP010 - Rajajinagar Entrance,osmnx,secondary,2,7.0,499.8370626139274,2,0.0
226,POLICE_STATION::HAL Old Airport,osmnx,tertiary,2,7.0,45.4387774222795,3,0.015057348822490085
221,POLICE_STATION::K.R. Pura,osmnx,trunk,2,7.0,844.4283790025211,6,0.0001690213368379252
1,POLICE_STATION::Byatarayanapura,osmnx,secondary,2,7.0,1696.356320419458,6,5.107327904832203e-05
638,POLICE_STATION::HSR Layout,osmnx,tertiary,2,7.0,125.94768718207852,8,0.004109451935423683
728,"BTP148 - 17th Main, Doopanahalli Bus Stop",osmnx,primary,2,7.0,263.1016813251571,6,5.11698258896232e-05
658,"BTP189 - New Diagonal Road, Jayanagar",osmnx,tertiary,2,7.0,116.95146687450143,8,0.004051556012923411
357,"BTP163 - 16th Main Road, BTM Layout",osmnx,tertiary,2,7.0,126.97088752356137,4,0.00018028513498972906
544,POLICE_STATION::HSR Layout,osmnx,tertiary,2,7.0,125.94768718207852,6,0.0005654426672205532
690,BTP042 - Minsk Square Junction (CTO),osmnx,residential,2,7.0,161.82105428267127,6,4.956071186793694e-06
624,POLICE_STATION::Rajajinagar,fallback,road,2,7.0,250.0,4,0.0
369,POLICE_STATION::Cubbon Park,osmnx,unclassified,2,5.5,399.7833041664922,5,3.2986837444568416e-05
41,"BTP024 - NPS, Vijayanagar",osmnx,residential,2,7.0,214.65447576254377,4,0.0019893476650107286
259,POLICE_STATION::Bellandur,osmnx,secondary,2,7.0,336.8214930326555,2,0.0
99,BTP023 - Mahalaxmi Layout Entrance,osmnx,residential,2,7.0,279.636773096363,4,3.179609306852058e-05
224,BTP098 - Nayandahalli Junction,osmnx,residential,2,7.0,171.79530368196566,4,0.00011122196117895458
127,BTP042 - Minsk Square Junction (CTO),osmnx,residential,2,7.0,161.82105428267124,6,4.956071186793694e-06
391,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",osmnx,tertiary,2,7.0,266.8145496322858,6,0.0008192964952817783
136,POLICE_STATION::Malleshwaram,osmnx,living_street,2,7.0,141.32903528062818,6,2.2624143144908875e-05
457,"BTP206 - Shankara Mutt Circle, Vijayanagar",osmnx,residential,2,7.0,189.54666446914717,3,0.012604769412916316
154,BTP028 - Vijayanagar Bus Stand Junction,osmnx,primary,2,7.0,403.39063056113565,6,0.005327004151072811
4,POLICE_STATION::Pulikeshinagar(F.Town),osmnx,residential,2,7.0,84.94201751274106,2,0.0
700,"BTP226 - 33rd Cross, 11th Main, Jayanagar",osmnx,residential,2,7.0,137.66187220229673,4,0.004360570269648041
644,POLICE_STATION::Mahadevapura,osmnx,tertiary,2,7.0,97.19452928862482,6,0.003935538891959831
408,BTP208 - Havanur Circle,osmnx,secondary,2,7.0,162.218707929637,4,0.004238052328036849
393,BTP135 - UCO Bank Junction,osmnx,secondary,2,7.0,105.59037412091766,4,0.00010996685224203929
464,POLICE_STATION::Jeevanbheemanagar,osmnx,residential,2,7.0,212.86338061001805,4,0.00025652495733722425
218,BTP208 - Havanur Circle,osmnx,secondary,2,7.0,198.2687269471049,4,0.0032540147392148312
266,POLICE_STATION::Malleshwaram,osmnx,tertiary,2,7.0,116.3207760227892,6,0.0003807163775309701
144,POLICE_STATION::Kodigehalli,osmnx,secondary,2,9.0,312.5093325877144,6,0.000491198146259949
235,POLICE_STATION::HAL Old Airport,osmnx,tertiary,2,7.0,212.4606540060012,4,0.01059852605067788
222,POLICE_STATION::Madiwala,osmnx,tertiary,2,7.0,69.43415501383191,6,0.00013468284361514032
323,BTP096 - Gali Anjaneya Temple,osmnx,trunk,2,7.0,309.4733907490982,3,0.008064171466522014
178,POLICE_STATION::HAL Old Airport,osmnx,trunk,3,10.5,555.5666642918122,6,0.016853087888411524
477,BTP032 - Windsor Circle,osmnx,residential,2,7.0,84.6705124175405,6,1.686351494727205e-05
82,POLICE_STATION::Malleshwaram,osmnx,primary,2,7.0,195.47462627322403,4,0.0005954043703043515
165,BTP104 - Medical College Circle,osmnx,secondary,2,7.0,60.11910709035619,5,0.005453931065103424
262,POLICE_STATION::Malleshwaram,osmnx,residential,2,7.0,88.95647933179158,6,1.9051910016765368e-05
277,POLICE_STATION::Sadashivanagar,osmnx,tertiary,2,7.0,66.42635711784355,8,0.008875132751171457
411,POLICE_STATION::Mahadevapura,osmnx,primary,2,7.0,377.8368118476869,3,7.446979692364031e-05
563,POLICE_STATION::Malleshwaram,osmnx,residential,2,7.0,102.2078477168891,6,0.00010481768737264326
206,"BTP095 - Satellite Bus Stand, Mysore Road",osmnx,trunk,2,7.0,309.4733907490982,3,0.008064171466522014
434,POLICE_STATION::Jeevanbheemanagar,osmnx,primary,2,7.0,337.63371137379687,4,0.021193447685947185
251,"BTP022 - Marenahalli Junction, Vijayanagar",osmnx,primary,2,7.0,156.67800849760903,4,0.008253532004594053
87,"BTP070 - Cholurpalya Junction, Magadi Road",osmnx,residential,2,7.0,117.90088085945987,6,0.01222945965849821
76,POLICE_STATION::Electronic City,osmnx,residential,2,7.0,30.352397895029934,4,6.436456086745057e-06
699,"BTP022 - Marenahalli Junction, Vijayanagar",osmnx,primary,2,7.0,156.8019566350709,4,0.0012007530652627242
454,BTP074 - Leprosy Hospital Junction,osmnx,primary,2,7.0,16.372647937398057,4,0.0005512180992688466
272,POLICE_STATION::Halasur,osmnx,residential,2,7.0,169.31174484615934,4,0.0055412737742005546
241,BTP172 - Nanjappa Circle,osmnx,residential,2,7.0,43.92799091819863,5,0.0017980883723930992
162,POLICE_STATION::Sadashivanagar,osmnx,tertiary,2,7.0,62.71742946903305,6,0.008870434138228134
249,POLICE_STATION::Jnanabharathi,osmnx,secondary,2,7.0,89.08410999914251,4,0.00897138995194873
49,BTP074 - Leprosy Hospital Junction,osmnx,primary,2,7.0,11.18258412618673,4,0.0005537283171426772
751,BTP225 - Geetha Junction,osmnx,residential,2,7.0,155.22079840980356,5,9.654684130117585e-07
103,BTP104 - Medical College Circle,osmnx,primary,2,7.0,79.10221403915612,4,0.0004858237054275169
120,POLICE_STATION::K.R. Pura,osmnx,tertiary,2,7.0,819.2947925320815,6,0.0001690213368379252
270,BTP042 - Minsk Square Junction (CTO),osmnx,residential,2,7.0,123.74213174435968,6,4.956071186793694e-06
356,POLICE_STATION::HSR Layout,osmnx,tertiary,2,7.0,60.69362165356742,4,0.005991310783785769
275,BTP135 - UCO Bank Junction,osmnx,secondary,2,7.0,65.18168909365299,5,0.0003133910468636168
360,POLICE_STATION::Mahadevapura,osmnx,trunk,3,10.5,128.363778357975,3,0.04697892060242176
42,POLICE_STATION::HSR Layout,osmnx,tertiary,2,7.0,49.59894336800874,4,0.005991310783785769
560,"BTP189 - New Diagonal Road, Jayanagar",osmnx,residential,2,7.0,69.03508385555692,8,0.004051556012923411
608,BTP155 - Katriguppe Junction,osmnx,secondary,2,7.0,214.28899630785918,4,0.016992437162689552
418,BTP054 - Shivananda Circle,osmnx,residential,2,7.0,83.26542895873206,4,0.019702474815733124
81,POLICE_STATION::Jnanabharathi,osmnx,secondary,2,7.0,89.08410999914251,4,0.00897138995194873
637,POLICE_STATION::Shivajinagar,osmnx,secondary,2,7.0,112.66923840750584,3,0.004708138898332275
405,POLICE_STATION::Sadashivanagar,osmnx,tertiary,2,7.0,62.71742946903305,6,0.008870434138228134
73,BTP042 - Minsk Square Junction (CTO),osmnx,residential,2,7.0,123.74213174435968,6,4.956071186793694e-06
110,BTP057 - Anand Rao Junction,osmnx,secondary,2,7.0,75.59882311339844,6,0.023800502041602837
444,BTP054 - Shivananda Circle,osmnx,secondary,2,7.0,171.24531729959264,3,0.008774788400779103
396,"BTP170 - Dr. Bheem Rao Palace, Chord Road",osmnx,primary,2,7.0,1084.457558731974,4,0.0011856595757393069
364,BTP135 - UCO Bank Junction,osmnx,residential,2,7.0,45.94874279792225,6,6.484729507395645e-05
734,BTP146 - Domlur Water Tank,osmnx,tertiary,2,7.0,299.32407103970183,4,0.015016927878265326
52,BTP010 - Rajajinagar Entrance,osmnx,secondary,2,7.0,56.24852794944342,4,0.008684163099077732
294,BTP063 - Siddalingaiah Circle,osmnx,residential,2,7.0,103.13752736102188,4,0.00010700608244213657
33,POLICE_STATION::Jeevanbheemanagar,osmnx,tertiary,2,7.0,126.80265731254077,8,0.00016937534192269617
691,POLICE_STATION::Sheshadripuram,osmnx,residential,2,7.0,140.0245632741363,3,0.03189994528748021
31,BTP218 - Syndicate Bank Junction,osmnx,residential,2,7.0,261.0897943765617,4,0.003436552633834921
446,POLICE_STATION::Jnanabharathi,osmnx,secondary,2,7.0,89.08410999914251,4,0.00897138995194873
588,POLICE_STATION::Rajajinagar,osmnx,tertiary,2,7.0,90.01438687191956,4,5.9569401082825506e-05
289,"BTP206 - Shankara Mutt Circle, Vijayanagar",osmnx,residential,2,7.0,184.546884524418,3,0.012604769412916316
412,BTP137 - Madiwala Traffic PS Junction,osmnx,primary,2,7.0,137.59652549227798,4,0.018772632187161502
673,BTP104 - Medical College Circle,osmnx,tertiary,2,7.0,99.75855894806543,6,5.461332989603181e-05
186,POLICE_STATION::R.T. Nagar,osmnx,tertiary,2,7.0,193.43143570096643,3,0.01134119653624696
726,BTP010 - Rajajinagar Entrance,osmnx,secondary,2,7.0,499.8370626139274,2,0.0
639,POLICE_STATION::HAL Old Airport,osmnx,tertiary,4,14.0,107.70504108371746,6,0.016853087888411524
407,BTP136 - Hosur-Tavarkere Road Junction,osmnx,tertiary,2,7.0,349.16642256339287,6,0.0031657387439851226
98,POLICE_STATION::Hulimavu,osmnx,tertiary,2,7.0,379.1306651222079,3,0.0063665883559234394
486,POLICE_STATION::Jeevanbheemanagar,osmnx,unclassified,2,7.0,37.2838595266391,3,0.01693177356407198
528,POLICE_STATION::Thalagattapura,osmnx,tertiary,2,7.0,462.5363891828942,6,0.009519936921941578
481,POLICE_STATION::Whitefield,osmnx,primary,2,7.0,440.9227435175336,4,0.0017818041384936342
483,BTP009 - Prakash Nagar Junction,osmnx,residential,2,7.0,142.32091701110286,8,0.0003457664209799445
509,POLICE_STATION::Vijayanagara,osmnx,tertiary,2,7.0,48.812214489166806,6,0.006438226112168912
675,POLICE_STATION::Electronic City,osmnx,residential,2,7.0,44.68975613699969,4,6.436456086745057e-06
228,BTP218 - Syndicate Bank Junction,osmnx,secondary,2,7.0,288.57893716085067,4,0.003439899591000028
44,POLICE_STATION::HSR Layout,osmnx,residential,2,7.0,71.57094226746808,3,1.802207704288616e-05
336,POLICE_STATION::Pulikeshinagar(F.Town),osmnx,residential,2,7.0,393.8608569405767,6,1.7796801079850082e-05
771,BTP009 - Prakash Nagar Junction,osmnx,residential,2,7.0,142.32091701110286,8,0.0003457664209799445
680,BTP180 - Swagath Poornima Theatre,osmnx,secondary,2,7.0,192.44347648861344,4,0.003989894763612394
710,POLICE_STATION::Mahadevapura,osmnx,primary,3,10.5,435.17428846268723,4,0.022271167893111777
172,POLICE_STATION::Rajajinagar,osmnx,trunk,3,10.5,307.89069443688936,4,0.00634447912926547
61,POLICE_STATION::Halasur,osmnx,secondary,2,7.0,53.64913443669723,3,0.010314324332167652
140,BTP037 - KR Circle,osmnx,secondary,2,7.0,275.36227157416573,6,0.006373958098142763
199,BTP091 - Sirsi Circle,osmnx,tertiary,2,7.0,69.29208949147844,4,0.00011421491325929104
94,POLICE_STATION::Malleshwaram,osmnx,living_street,2,7.0,141.32903528062818,4,1.1843079199610905e-05
612,BTP028 - Vijayanagar Bus Stand Junction,osmnx,tertiary,2,7.0,284.8278852831899,4,4.2448427892083654e-05
594,BTP010 - Rajajinagar Entrance,osmnx,secondary,2,7.0,106.24583808848925,4,0.010769059954696191
711,POLICE_STATION::Kodigehalli,osmnx,tertiary,2,7.0,363.2167501688096,4,0.008725967881361141
302,"BTP016 - 5th Main Road, RPC Layout",osmnx,primary,2,7.0,174.9635285477111,6,0.0030792649564597026
429,POLICE_STATION::Banaswadi,osmnx,primary,3,10.5,767.8723841714408,2,0.0
183,POLICE_STATION::Jeevanbheemanagar,osmnx,tertiary,2,7.0,203.61440050047483,6,0.008542593247449775
671,POLICE_STATION::Sadashivanagar,osmnx,tertiary,2,7.0,166.88741924818257,6,0.008870434138228134
169,POLICE_STATION::Byatarayanapura,osmnx,secondary,2,7.0,363.8594907712813,4,0.006585878414798844
319,"BTP163 - 16th Main Road, BTM Layout",osmnx,tertiary,2,7.0,48.420518613818075,4,6.391400894137841e-05
657,BTP100 - Richmond Circle,osmnx,residential,2,7.0,107.63479630521667,8,0.001898851092431093
674,POLICE_STATION::Electronic City,osmnx,residential,2,7.0,30.352397895029934,4,6.436456086745057e-06
605,POLICE_STATION::Kodigehalli,osmnx,tertiary,2,7.0,363.2167501688096,3,0.00871628101495059
533,BTP225 - Geetha Junction,osmnx,residential,2,7.0,155.22079840980356,3,0.002010491423255686
365,POLICE_STATION::HAL Old Airport,osmnx,primary,2,7.0,654.6255943453855,6,5.017217519617772e-05
84,BTP207 - 8th Main Road Basaveshwara Nagar,osmnx,secondary,2,7.0,209.89684442810244,6,0.007621182376351786
551,BTP054 - Shivananda Circle,osmnx,residential,2,7.0,65.82644640214397,6,5.322949183738162e-05
507,POLICE_STATION::HSR Layout,osmnx,secondary,4,14.0,54.42566337577483,4,0.00026099829431751206
64,"BTP080 - NR Road, SP Road Junction",osmnx,living_street,2,7.0,32.14771735041353,6,0.00013233353714347837
579,BTP208 - Havanur Circle,osmnx,secondary,2,7.0,82.74013294306678,4,0.0025147555753717277
159,POLICE_STATION::Jalahalli,osmnx,tertiary,2,7.0,710.2869173095183,6,0.002625880989709381
438,POLICE_STATION::Bellandur,osmnx,secondary,2,7.0,336.8214930326555,2,0.0
